Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.115,0.08084,0.06778,0.2598,2.3,0.2565,NMC811,25,1,0.02304,1,7585,30339,22755,react,7585,-99,0,1,3.71446,6.21677,0.023043,25.0,-0.00122288,3.99215,1.2962,-6.43824e-11,-1.26958e-09,0.17104,0.062365,0.052288,0.20044,1.7747,0.19786,0.017777,2.5538,-3.7145,-10.302,-1.4673,-2.2109,-3.3529,-9.4642,-2.5229,-1.9353,-1.3082,-2.0033,0.0,0.0,0.0082054,0.0082054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8884,0.0,-1.1512,-3.4676,-7.65,-7.2129,-9.908,7585.0,0.00044367,0.087418,0.0023392,0.024483,3.4343e-10,6.7668e-08,1.2312e-06,2.2146e-06,0.0029999,0.031398,0.049178,0.51472,0.011607,0.12148,1e-99,1e-99,0.0099234,0.10386,5.0516e-22,9.9535e-20,1e-99,1e-99,0.0061531,0.017777,1e-99,5.2156e-07,0.043122,1e-99,1e-99,0.043122,1e-99,8.4017e-17,7.533e-26,9.5803e-17,2.1061e-07,0.015913,1e-99,0.020883,1e-99,0.078958,2.8516e-33,1e-99,1.222e-12,0.26574,1e-99,1e-99,1.5558e-17,3.504e-26,3.2141000000000003e-35,1e-99,1e-99,1e-99,5.3231e-11,2.9638e-14,1.3088e-14,2.762e-18,0.0,0.0,1.1417e-23,0.0,0.35861,1e-99,0.0,0.0,1e-99,1e-99,0.033834,0.26574,0.078958,0.020883,55.509,0.00034713,8.9514e-11,NaOH_mixed_solution_EQ
0.1488,0.005781,0.1028,0.6895,1.14,0.4772,NMC523,25,1,0.3946,1,7586,30343,22758,react,7586,-99,0,1,3.76894,6.79559,0.39462,25.0,-0.00145532,3.81672,1.21943,-5.43852e-11,-1.1347e-09,0.13565,0.0047404,0.084291,0.56546,0.93454,0.39135,0.32361,2.3464,-3.7689,-10.248,-1.3366,-0.92735,-3.5159,-10.087,-2.3695,-1.5381,-1.7715,-1.7715,0.0,0.0,0.13213,0.13213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9803,-0.0,-1.6107,-3.2056,-7.1442,-7.5676,-9.5676,7586.0,0.00030489,0.058307,0.00014716,0.00152,8.192e-11,1.5666e-08,4.6232e-07,8.2881e-07,0.004271,0.044113,0.016924,0.17479,0.028969,0.29921,1e-99,1e-99,0.016923,0.17478,3.2663e-21,6.246400000000001e-19,1e-99,1e-99,0.11821,0.32361,1e-99,4.5873e-07,0.039903,1e-99,1e-99,0.039903,1e-99,6.7875e-18,6.8734e-27,3.7559e-17,6.7648e-08,0.0013526,1e-99,0.040168,1e-99,0.26625,1.1581999999999999e-32,1e-99,5.4001e-13,0.12355,1e-99,1e-99,3.407e-17,8.6664e-26,8.919e-35,1e-99,1e-99,1e-99,3.6883e-12,6.1052e-16,2.8702e-16,1.1649e-17,0.0,0.0,6.179300000000001e-25,0.0,0.52026,1e-99,0.0,0.0,1e-99,1e-99,0.077951,0.12355,0.26625,0.040168,55.509,0.00030519,9.8292e-11,NaOH_mixed_solution_EQ
0.1119,0.0949,0.4118,0.1564,1.384,0.1727,NMC811,25,1,0.08994,1,7587,30347,22761,react,7587,-99,0,1,3.72025,6.54484,0.089937,25.0,-0.00129608,3.43344,1.18442,-2.62353e-10,-6.50721e-09,0.16317,0.080124,0.34768,0.13206,1.1689,0.14579,0.075934,2.1579,-3.7203,-10.294,-1.4147,-1.537,-3.3765,-9.053,-1.711,-2.1268,-1.5407,-2.1522,0.0,0.0,0.03048,0.03048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7978,0.0,-0.7164,-2.6399,-7.8258,-7.4297,-10.0411,7587.0,0.0004202,0.074804,0.0028326,0.02834,8.8518e-10,1.5758e-07,3.7515e-06,6.6721e-06,0.019456,0.19465,0.028792,0.28806,0.0074678,0.074714,1e-99,1e-99,0.0070441,0.070475,7.6325e-22,1.3587000000000002e-19,1e-99,1e-99,0.029037,0.075934,1e-99,5.0646e-07,0.045585,1e-99,1e-99,0.045585,1e-99,1.0549e-16,9.523299999999999e-26,2.6251e-16,6.0588e-07,0.021752,1e-99,0.15288,1e-99,0.057346,1.8856e-33,1e-99,7.4183e-13,0.17562,1e-99,1e-99,1.1451e-17,2.5967e-26,2.3447000000000002e-35,1e-99,1e-99,1e-99,3.0614e-10,4.1156e-13,1.3803e-15,1.4529e-18,0.0,0.0,2.4537e-24,0.0,0.39321,1e-99,0.0,0.0,1e-99,1e-99,0.02711,0.17562,0.057346,0.15288,55.509,0.00033869,8.9646e-11,NaOH_mixed_solution_EQ
0.199,0.07388,0.1297,0.342,0.3294,0.3196,NMC111,25,1,0.03149,1,7588,30351,22764,react,7588,-99,0,1,3.62784,6.25002,0.031489,25.0,-0.00228956,2.76385,1.09376,9.55362e-11,3.21379e-09,0.35362,0.067549,0.11861,0.31267,0.30118,0.29218,0.02879,1.6381,-3.6278,-10.384,-1.2514,-1.8863,-3.1081,-9.5264,-2.2439,-1.8174,-2.3091,-1.9309,0.0,0.0,0.011326,0.011326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1671,-0.0,-1.4582,-3.3518,-7.6953,-8.377,-9.9989,7588.0,0.00077957,0.11915,0.0018777,0.017555,2.9761e-10,4.5488e-08,2.1683e-06,3.7916e-06,0.0057035,0.053324,0.0049076,0.045882,0.015227,0.14236,1e-99,1e-99,0.011723,0.1096,6.4427e-22,9.8473e-20,1e-99,1e-99,0.012991,0.02879,1e-99,6.1186e-07,0.1211,1e-99,1e-99,0.1211,1e-99,4.6316e-17,3.3456e-26,3.8066e-17,2.9171e-07,0.021001,1e-99,0.065275,1e-99,0.17031,1.5761e-33,1e-99,8.3746e-14,0.043599,1e-99,1e-99,1.2623e-17,2.2903e-26,1.5996e-35,1e-99,1e-99,1e-99,1.7479e-11,4.4926e-15,3.8974000000000005e-19,2.1328e-18,0.0,0.0,1.4597e-23,0.0,0.52825,1e-99,0.0,0.0,1e-99,1e-99,0.065714,0.043599,0.17031,0.065275,55.509,0.00041196,7.2043e-11,NaOH_mixed_solution_EQ
0.06023,0.01129,0.4263,0.8745,1.323,0.581,NMC523,25,1,0.1497,1,7589,30355,22767,react,7589,-99,0,1,3.90961,6.92341,0.14967,25.0,-0.0010648,4.12854,1.26516,1.30748e-09,2.47916e-08,0.055428,0.0089217,0.33692,0.69121,1.0458,0.45924,0.1183,2.6849,-3.9096,-10.11,-1.3115,-1.3808,-3.9302,-9.7045,-1.7852,-1.468,-1.7357,-1.7205,0.0,0.0,0.050335,0.050335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4396,0.0,-0.8143,-2.3451,-6.7979,-7.2556,-9.2404,7589.0,0.00011743,0.023656,0.00026428,0.0027934,1.9746e-10,3.9776e-08,1.3225e-06,2.3846e-06,0.016399,0.17333,0.018378,0.19425,0.034037,0.35977,1e-99,1e-99,0.019033,0.20117,4.9306999999999995e-21,9.9325e-19,1e-99,1e-99,0.041613,0.1183,1e-99,3.357e-07,0.016378,1e-99,1e-99,0.016378,1e-99,2.3025e-17,3.2231999999999997e-26,3.2491e-16,1.7376e-07,0.0025735,1e-99,0.16341,1e-99,0.33145,4.9692e-32,1e-99,1.1077e-12,0.14215,1e-99,1e-99,7.2383e-17,2.5452000000000002e-25,3.663e-34,1e-99,1e-99,1e-99,4.4397e-11,3.5246e-14,1.5623e-15,3.8479e-17,0.0,0.0,1.7946000000000002e-25,0.0,0.53299,1e-99,0.0,0.0,1e-99,1e-99,0.092888,0.14215,0.33145,0.16341,55.509,0.00022203,1.3847e-10,NaOH_mixed_solution_EQ
0.1598,0.1079,0.0597,0.5053,1.137,0.6965,NMC532,25,1,0.03789,1,7590,30359,22770,react,7590,-99,0,1,3.68364,6.0354,0.037891,25.0,-0.00180351,3.84955,1.21278,-1.80506e-10,-3.9367e-09,0.25258,0.088931,0.049228,0.41668,0.9379,0.57432,0.031243,2.4624,-3.6836,-10.333,-1.3148,-1.935,-3.2596,-9.5888,-2.6142,-1.6817,-1.762,-1.6177,0.0,0.0,0.013355,0.013355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8927,-0.0,-1.3693,-3.6211,-7.4586,-7.729,-9.5846,7590.0,0.00055011,0.10581,0.0026655,0.0276,2.5774e-10,4.9572e-08,1.5151e-06,2.7178e-06,0.0024313,0.025176,0.017298,0.17912,0.020813,0.21551,1e-99,1e-99,0.024117,0.24973,8.085999999999999e-22,1.5552000000000002e-19,1e-99,1e-99,0.011613,0.031243,1e-99,5.5882e-07,0.075765,1e-99,1e-99,0.075765,1e-99,8.2949e-17,6.9042e-26,5.3831e-17,2.2397e-07,0.025764,1e-99,0.024048,1e-99,0.20117,3.7978e-33,1e-99,3.7243e-13,0.13281,1e-99,1e-99,3.2762e-17,6.8496e-26,5.801500000000001e-35,1e-99,1e-99,1e-99,2.4885e-11,8.7947e-15,1.441e-16,1.3122e-17,0.0,0.0,3.0333e-23,0.0,0.50597,1e-99,0.0,0.0,1e-99,1e-99,0.11683,0.13281,0.20117,0.024048,55.509,0.00037166,8.2995e-11,NaOH_mixed_solution_EQ
0.1004,0.04247,0.1219,0.2236,0.225,0.2115,NMC111,25,1,0.3898,1,7591,30363,22773,react,7591,-99,0,1,3.83218,6.40428,0.38982,25.0,-0.00123894,1.89666,1.06166,7.12141e-12,3.23917e-10,0.066291,0.040008,0.11482,0.21059,0.21197,0.1992,0.36718,1.0602,-3.8322,-10.177,-1.3382,-0.74032,-3.7279,-9.5214,-2.1861,-1.9173,-2.3551,-2.023,0.0,0.0,0.13038,0.13038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9123,0.0,-0.8335,-2.8808,-7.382,-8.0098,-9.6777,7591.0,0.0001871,0.021581,0.0013313,0.010983,3.0099e-10,3.4717e-08,1.7363e-06,2.9427e-06,0.006515,0.053747,0.0044147,0.03642,0.012098,0.099802,1e-99,1e-99,0.0094848,0.078247,7.435499999999999e-22,8.5763e-20,1e-99,1e-99,0.18184,0.36718,1e-99,3.6853e-07,0.023067,1e-99,1e-99,0.023067,1e-99,8.5027e-17,9.578799999999999e-26,2.5017e-16,2.3414e-07,0.012192,1e-99,0.061055,1e-99,0.11079,7.408000000000001e-33,1e-99,1.9507e-13,0.032115,1e-99,1e-99,2.6443e-17,7.4829e-26,7.6567e-35,1e-99,1e-99,1e-99,2.8064e-11,1.4255e-14,1.0374e-18,5.6376e-18,0.0,0.0,2.7995e-24,0.0,0.41909,1e-99,0.0,0.0,1e-99,1e-99,0.043535,0.032115,0.11079,0.061055,55.509,0.00024942,1.0891e-10,NaOH_mixed_solution_EQ
0.09466,0.0463,0.4352,0.03905,0.2992,0.03712,NMC811,25,1,0.1462,1,7592,30367,22776,react,7592,-99,0,1,3.72301,6.69252,0.14619,25.0,-0.00139553,1.90326,1.04375,1.22406e-09,6.01515e-08,0.13424,0.044363,0.417,0.037412,0.2867,0.035561,0.14006,1.0931,-3.723,-10.286,-1.3659,-1.1581,-3.4034,-9.1686,-1.6118,-2.6536,-2.1636,-2.7549,0.0,0.0,0.049207,0.049207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0679,-0.0,-0.8052,-2.5229,-8.3347,-8.0347,-10.626,7592.0,0.00039504,0.045688,0.0015449,0.012761,6.7832e-10,7.845e-08,3.3549e-06,5.6875e-06,0.024446,0.20191,0.0068616,0.056674,0.0022201,0.018337,1e-99,1e-99,0.0017585,0.014524,2.6771e-22,3.0961e-20,1e-99,1e-99,0.069489,0.14006,1e-99,4.7292e-07,0.045705,1e-99,1e-99,0.045705,1e-99,5.9954e-17,5.2664e-26,2.082e-16,4.9518e-07,0.013274,1e-99,0.21493,1e-99,0.019075,5.025e-34,1e-99,1.8422e-13,0.046828,1e-99,1e-99,2.9788e-18,6.5725e-27,5.2469e-36,1e-99,1e-99,1e-99,8.702e-11,6.069e-14,2.2457e-18,9.1805e-20,0.0,0.0,1.2272e-24,0.0,0.3697,1e-99,0.0,0.0,1e-99,1e-99,0.0075721,0.046828,0.019075,0.21493,55.509,0.00032079,8.6715e-11,NaOH_mixed_solution_EQ
0.1682,0.03226,0.05259,0.7767,1.342,0.4722,NMC523,25,1,0.5076,1,7593,30371,22779,react,7593,-99,0,1,3.77502,6.28132,0.50763,25.0,-0.00141786,4.12326,1.2556,-4.95193e-11,-9.22789e-10,0.1327,0.025691,0.041888,0.61859,1.0692,0.37606,0.40429,2.5333,-3.775,-10.243,-1.3469,-0.85413,-3.5308,-9.8631,-2.6735,-1.4995,-1.7169,-1.7877,0.0,0.0,0.1698,0.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2282,0.0,-1.3724,-3.4997,-7.0957,-7.5031,-9.5738,7593.0,0.00029459,0.059294,0.00080453,0.0085006,1.3705e-10,2.7583e-08,7.5017e-07,1.3525e-06,0.0021207,0.022407,0.019191,0.20277,0.031656,0.33447,1e-99,1e-99,0.016305,0.17228,9.6305e-22,1.9384000000000003e-19,1e-99,1e-99,0.13992,0.40429,1e-99,4.5609e-07,0.037867,1e-99,1e-99,0.037867,1e-99,3.7966e-17,3.9111e-26,6.6152e-17,1.1115e-07,0.007221,1e-99,0.019478,1e-99,0.28412,1.3553e-32,1e-99,6.2654e-13,0.13682,1e-99,1e-99,3.3588e-17,8.6913e-26,9.203200000000001e-35,1e-99,1e-99,1e-99,1.1566e-11,3.449e-15,5.4415e-16,1.1257e-17,0.0,0.0,6.4169e-24,0.0,0.53147,1e-99,0.0,0.0,1e-99,1e-99,0.073347,0.13682,0.28412,0.019478,55.509,0.00030266,9.925e-11,NaOH_mixed_solution_EQ
0.1369,0.009419,0.3205,0.5881,1.515,0.5301,NMC622,25,1,0.3329,1,7594,30375,22782,react,7594,-99,0,1,3.7804,6.94214,0.33292,25.0,-0.00134831,4.30366,1.2486,-6.52156e-10,-1.19132e-08,0.12989,0.0075439,0.25668,0.47098,1.2132,0.42453,0.26664,2.7018,-3.7804,-10.239,-1.3508,-1.0461,-3.5442,-9.7338,-1.8875,-1.6191,-1.643,-1.7354,0.0,0.0,0.11153,0.11153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7472,0.0,-1.2296,-2.7047,-7.2063,-7.4202,-9.5127,7594.0,0.00028564,0.059119,0.00023661,0.0025312,1.8458e-10,3.8202e-08,1.0009e-06,1.8102e-06,0.012958,0.13862,0.02275,0.24338,0.024036,0.25713,1e-99,1e-99,0.018389,0.19672,4.973899999999999e-21,1.0295e-18,1e-99,1e-99,0.089931,0.26664,1e-99,4.5283e-07,0.036507,1e-99,1e-99,0.036507,1e-99,1.1398e-17,1.19e-26,9.3129e-17,1.4885e-07,0.0021051,1e-99,0.11797,1e-99,0.21385,1.0858e-32,1e-99,7.5819e-13,0.16078,1e-99,1e-99,3.8668e-17,1.0141e-25,1.0951e-34,1e-99,1e-99,1e-99,2.2507e-11,9.4886e-15,1.1768e-15,1.4812e-17,0.0,0.0,2.9848e-25,0.0,0.51349,1e-99,0.0,0.0,1e-99,1e-99,0.081996,0.16078,0.21385,0.11797,55.509,0.00029987,1.0187e-10,NaOH_mixed_solution_EQ
0.09123,0.09943,0.05113,0.07962,0.2257,0.0691,NMC622,25,1,0.1525,1,7595,30379,22785,react,7595,-99,0,1,3.69622,6.12054,0.15252,25.0,-0.00129068,1.32101,1.04819,1.37791e-09,9.55234e-08,0.12514,0.094855,0.048783,0.075962,0.2153,0.065923,0.14551,0.76193,-3.6962,-10.31,-1.4441,-1.1038,-3.3303,-9.3388,-2.4762,-2.2788,-2.1653,-2.4178,0.0,0.0,0.051288,0.051288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7246,-0.0,-1.0484,-3.436,-8.0086,-8.0851,-10.3376,7595.0,0.0004674,0.040406,0.0038967,0.02828,4.584e-10,3.9628e-08,1.7111e-06,2.8085e-06,0.0033406,0.024244,0.0068339,0.049596,0.0052626,0.038193,1e-99,1e-99,0.0038214,0.027734,1.5586999999999998e-22,1.3475e-20,1e-99,1e-99,0.078743,0.14551,1e-99,4.8428e-07,0.043735,1e-99,1e-99,0.043735,1e-99,1.3518e-16,1.0869e-25,1.0886e-16,2.7063e-07,0.027967,1e-99,0.024534,1e-99,0.037769,8.3635e-34,1e-99,1.6401e-13,0.038959,1e-99,1e-99,5.7868e-18,1.1688e-26,8.006199999999999e-36,1e-99,1e-99,1e-99,2.1175e-11,6.6686e-15,1.0525e-18,3.5478e-19,0.0,0.0,1.9341e-23,0.0,0.27176,1e-99,0.0,0.0,1e-99,1e-99,0.013746,0.038959,0.037769,0.024534,55.509,0.00033035,7.9338e-11,NaOH_mixed_solution_EQ
0.2225,0.05208,0.2002,0.2128,0.3792,0.1346,NMC523,25,1,0.06025,1,7596,30383,22788,react,7596,-99,0,1,3.60346,6.44346,0.060246,25.0,-0.00223948,2.69839,1.07676,-1.79737e-10,-6.30042e-09,0.39384,0.04837,0.18595,0.19763,0.35215,0.12502,0.055951,1.529,-3.6035,-10.407,-1.2815,-1.5975,-3.0384,-9.455,-2.0307,-1.9989,-2.2025,-2.2797,0.0,0.0,0.02088,0.02088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3402,0.0,-1.4565,-3.1851,-7.9233,-8.3169,-10.3941,7596.0,0.00091529,0.1375,0.0014177,0.013153,3.5078e-10,5.2696e-08,2.2689e-06,3.9599e-06,0.0093171,0.086441,0.0062733,0.058201,0.010026,0.093014,1e-99,1e-99,0.0052515,0.048722,4.5055e-22,6.7683e-20,1e-99,1e-99,0.025263,0.055951,1e-99,6.4424e-07,0.1324,1e-99,1e-99,0.1324,1e-99,3.142e-17,2.1472e-26,3.6154e-17,3.2017e-07,0.014793,1e-99,0.099486,1e-99,0.10461,8.3138e-34,1e-99,9.6188e-14,0.051996,1e-99,1e-99,5.0806e-18,8.7214e-27,5.7409e-36,1e-99,1e-99,1e-99,2.1157e-11,5.6607e-15,8.1468e-19,3.6381e-19,0.0,0.0,6.7014e-24,0.0,0.49276,1e-99,0.0,0.0,1e-99,1e-99,0.027464,0.051996,0.10461,0.099486,55.509,0.00043491,6.7989e-11,NaOH_mixed_solution_EQ
0.04258,0.07649,0.3224,0.3613,1.066,0.3605,NMC622,25,1,0.8397,1,7597,30387,22791,react,7597,-99,0,1,5.53382,2.07545,0.83972,25.0,-0.0402157,3.25691,1.17694,3.79496e-11,8.89816e-10,6.5031e-07,0.044697,0.05633,0.307,0.90582,0.30631,0.71348,1.9666,-5.5338,-8.4814,-1.411,-0.56663,-8.8157,-13.776,-2.6972,-1.7581,-1.7248,-1.8283,0.0,0.0,0.085162,0.085162,0.023885,0.023885,0.25607,0.25607,0.0,0.0,0.0,0.0,0.0,0.0,-3.423,-0.0,-0.0,-0.0,-3.831,-3.9876,-6.0911,7597.0,1.5285e-09,2.6238e-07,0.0015806,0.01556,1.676e-14,2.8769e-12,0.011413,0.020216,0.0020084,0.019771,0.018847,0.18554,0.017454,0.17182,1e-99,1e-99,0.01485,0.14618,5.4597e-26,9.3717e-24,1e-99,1e-99,0.27125,0.71348,1e-99,7.7575e-09,1.6655e-07,1e-99,1e-99,1.6655e-07,1e-99,2.4887e-13,1.4549e-20,8.8485e-14,1.1522e-11,0.01224,1e-99,0.015916,1e-99,0.13517,7.7512e-26,1e-99,2.053e-09,0.11594,1e-99,1e-99,1.0206e-13,1.4988e-20,8.6935e-28,1e-99,1e-99,1e-99,4.3492e-16,4.5132e-20,4.2463e-09,1.7679e-12,0.0,0.0,5.028800000000001e-19,0.0,0.46534,1e-99,7.508299999999999e-36,0.0,1e-99,1e-99,0.057635,0.11594,0.13517,0.015916,55.509,5.1817e-06,5.4743e-09,NaOH_mixed_solution_EQ
0.1526,0.09125,0.1728,0.1689,1.325,0.1815,NMC811,25,1,0.09988,1,7598,30391,22794,react,7598,-99,0,1,3.66547,6.37763,0.099877,25.0,-0.00146179,3.29927,1.17923,-7.7811e-10,-2.03244e-08,0.23011,0.077377,0.14657,0.14323,1.1234,0.1539,0.084697,2.0327,-3.6655,-10.348,-1.4246,-1.4797,-3.2157,-9.2271,-2.0787,-2.0843,-1.5443,-2.121,0.0,0.0,0.033861,0.033861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9166,0.0,-1.0514,-3.1149,-7.8905,-7.5405,-10.1172,7598.0,0.00060862,0.10541,0.002788,0.027555,5.9283e-10,1.0268e-07,2.3642e-06,4.1918e-06,0.0083428,0.082455,0.028558,0.28225,0.0082365,0.081405,1e-99,1e-99,0.007568,0.074798,5.5798e-22,9.664e-20,1e-99,1e-99,0.033134,0.084697,1e-99,5.7127e-07,0.064344,1e-99,1e-99,0.064344,1e-99,8.1109e-17,6.451799999999999e-26,1.0695e-16,3.9545e-07,0.020928,1e-99,0.064084,1e-99,0.061828,1.2537e-33,1e-99,5.7478e-13,0.17028,1e-99,1e-99,9.6106e-18,1.9203e-26,1.5186000000000001e-35,1e-99,1e-99,1e-99,1.0216e-10,6.9904e-14,7.7641e-16,1.1544e-18,0.0,0.0,6.8203e-24,0.0,0.38063,1e-99,0.0,0.0,1e-99,1e-99,0.028472,0.17028,0.061828,0.064084,55.509,0.00038306,7.8927e-11,NaOH_mixed_solution_EQ
0.1381,0.06271,0.2535,0.2165,2.076,0.2488,NMC811,25,1,0.05016,1,7599,30395,22797,react,7599,-99,0,1,3.69481,6.54353,0.050159,25.0,-0.00133225,4.10246,1.26409,-3.99474e-10,-7.85892e-09,0.20487,0.049612,0.20054,0.17127,1.6426,0.19679,0.03968,2.5886,-3.6948,-10.322,-1.4384,-1.8659,-3.2932,-9.2559,-1.953,-2.0173,-1.3775,-2.0215,0.0,0.0,0.017275,0.017275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0457,0.0,-1.0027,-2.9375,-7.7718,-7.322,-9.966,7599.0,0.00050908,0.10212,0.0017806,0.018786,5.5476e-10,1.1129e-07,2.1552e-06,3.8843e-06,0.011144,0.11757,0.041929,0.44236,0.0096097,0.10138,1e-99,1e-99,0.0095179,0.10042,1.0282e-21,2.0626000000000002e-19,1e-99,1e-99,0.013618,0.03968,1e-99,5.4712e-07,0.052996,1e-99,1e-99,0.052996,1e-99,5.8352e-17,5.0074e-26,1.2909e-16,3.6439e-07,0.012948,1e-99,0.082922,1e-99,0.06988,1.9812e-33,1e-99,9.506e-13,0.24219,1e-99,1e-99,1.3615e-17,2.9348e-26,2.5868e-35,1e-99,1e-99,1e-99,1.3084e-10,1.0931e-13,5.9441e-15,2.2188e-18,0.0,0.0,2.7754e-24,0.0,0.38875,1e-99,0.0,0.0,1e-99,1e-99,0.034689,0.24219,0.06988,0.082922,55.509,0.00036392,8.5501e-11,NaOH_mixed_solution_EQ
0.1889,0.008719,0.4491,0.5209,1.161,0.7684,NMC532,25,1,0.2707,1,7600,30399,22800,react,7600,-99,0,1,3.71321,6.98127,0.27072,25.0,-0.00184833,4.57409,1.20607,1.664e-12,2.99388e-11,0.23788,0.0072296,0.37233,0.43186,0.96258,0.63714,0.22447,2.8811,-3.7132,-10.307,-1.2655,-1.121,-3.3379,-9.7739,-1.771,-1.7014,-1.8568,-1.6101,0.0,0.0,0.09098,0.09098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9576,0.0,-1.4761,-2.7257,-7.4261,-7.7715,-9.5249,7600.0,0.00045935,0.098873,0.00019715,0.0021461,1.6829e-10,3.6224e-08,1.1961e-06,2.1726e-06,0.016945,0.18446,0.013907,0.15138,0.019889,0.21651,1e-99,1e-99,0.024541,0.26714,7.263699999999999e-21,1.5635e-18,1e-99,1e-99,0.07569,0.22447,1e-99,5.3284e-07,0.071762,1e-99,1e-99,0.071762,1e-99,6.9188e-18,6.1925000000000005e-27,4.5265e-17,1.6589e-07,0.0021346,1e-99,0.18775,1e-99,0.21535,4.8523000000000005e-33,1e-99,3.3765e-13,0.11961,1e-99,1e-99,3.7595e-17,8.4521e-26,7.892800000000001e-35,1e-99,1e-99,1e-99,1.4615e-11,4.2565e-15,9.3501e-17,1.6476e-17,0.0,0.0,3.3966000000000003e-25,0.0,0.62855,1e-99,0.0,0.0,1e-99,1e-99,0.13318,0.11961,0.21535,0.18775,55.509,0.00035157,8.7672e-11,NaOH_mixed_solution_EQ
