Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.1714,0.08274,0.1553,0.4838,0.7432,0.3254,NMC523,25,1,1.452,1,6521,26082,19562,react,6521,-99,0,1,6.94579,3.19105,1.4519,25.0,1.25146,3.8748,1.15764,1.60512e-10,3.00946e-09,0.29611,0.071476,0.13419,0.41791,0.64197,0.28112,1.2542,1.9908,-6.9458,-7.0741,-1.354,-0.32036,-5.6262,-12.506,-3.099,-1.6628,-2.0464,-1.9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3875,7.4116,5.4919,2.4129,-0.921,-1.4945,-3.3548,6521.0,2.3648e-06,0.00045683,0.0022544,0.023388,3.1194e-13,6.0259e-11,0.00034668,0.00062219,0.00079613,0.0082596,0.0089868,0.093236,0.021735,0.2255,1e-99,1e-99,0.012398,0.12863,5.9486e-25,1.1491e-22,1e-99,1e-99,0.47823,1.2408,1e-99,0.0079373,0.00029769,1e-99,1e-99,0.00029769,1e-99,2.3169e-10,3.5062e-16,7.1093e-07,2.4777e-10,0.019907,1e-99,0.0071938,1e-99,0.19193,4.334e-20,1e-99,6.3898e-07,0.063035,1e-99,1e-99,5.5622e-11,2.1144e-16,3.2591999999999998e-22,1e-99,1e-99,1e-99,1.2132e-10,1.7213e-10,0.00011537,2.0823e-08,0.0,0.0,4.4292e-24,0.0,0.64692,1e-99,0.0,0.0,1e-99,1e-99,0.054871,0.063035,0.19193,0.0071938,55.509,1.9535e-07,1.3499e-07,NaOH_mixed_solution
0.1037,0.05512,0.4562,0.05835,0.4603,0.06048,NMC811,25,1,0.1968,1,6522,26086,19565,react,6522,-99,0,1,5.83796,5.01607,0.19681,25.0,0.183983,2.40271,1.06515,2.51988e-11,9.63006e-10,0.19463,0.051751,0.42828,0.054783,0.43211,0.056778,0.18477,1.3156,-5.838,-8.1721,-1.3474,-1.0718,-3.3922,-10.803,-1.7598,-2.5142,-2.0343,-2.5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,6.3514,3.9009,1.556,-3.9685,-3.6785,-6.2208,6522.0,0.00040528,0.055922,0.0017028,0.015212,1.5749e-11,2.1731e-09,0.00011329,0.00019585,0.017388,0.15534,0.0092412,0.082559,0.0030605,0.027342,1e-99,1e-99,0.002651,0.023683,8.501300000000001e-24,1.173e-21,1e-99,1e-99,0.084753,0.18476,1e-99,0.008342,0.049899,1e-99,1e-99,0.049899,1e-99,1.1141e-12,1.2959000000000001e-19,1.4012e-09,1.2234e-08,0.015267,1e-99,0.15952,1e-99,0.027439,2.1297e-25,1e-99,4.183e-09,0.065812,1e-99,1e-99,7.5712e-14,2.2121e-20,2.4320000000000002e-27,1e-99,1e-99,1e-99,1.0824e-09,3.5254e-10,2.8746e-09,4.6581e-13,0.0,0.0,1.6291e-25,0.0,0.42246,1e-99,0.0,0.0,1e-99,1e-99,0.011912,0.065812,0.027439,0.15952,55.509,2.5099e-06,1.1435e-08,NaOH_mixed_solution
0.08164,0.0908,0.07158,0.07855,0.6195,0.07768,NMC811,25,1,0.0405,1,6523,26090,19568,react,6523,-99,0,1,5.67913,4.71026,0.040502,25.0,0.0367851,1.78537,1.08972,-2.9255e-11,-1.51627e-09,0.14983,0.083324,0.06569,0.07208,0.5685,0.071287,0.037167,1.0856,-5.6791,-8.3285,-1.4835,-1.7346,-3.3521,-10.794,-2.3688,-2.3075,-1.7189,-2.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0441,5.9223,3.4405,0.6341,-4.0746,-3.676,-6.3397,6523.0,0.00044453,0.048916,0.0035146,0.028394,1.6074e-11,1.7688e-09,5.6357e-05,9.5014e-05,0.0042777,0.034559,0.019101,0.15432,0.0049256,0.039794,1e-99,1e-99,0.0041433,0.033474,6.5706e-24,7.230299999999999e-22,1e-99,1e-99,0.018423,0.037166,1e-99,0.0043418,0.039017,1e-99,1e-99,0.039017,1e-99,1.1189e-12,8.8534e-20,3.3024e-10,8.902e-09,0.023035,1e-99,0.02869,1e-99,0.032283,7.3395e-26,1e-99,4.2071e-09,0.099443,1e-99,1e-99,5.7581e-14,1.1444e-20,8.1389e-28,1e-99,1e-99,1e-99,3.6695e-10,4.7339e-11,8.3082e-09,3.7664e-13,0.0,0.0,1.3843e-24,0.0,0.26812,1e-99,0.0,0.0,1e-99,1e-99,0.01361,0.099443,0.032283,0.02869,55.509,3.5291e-06,7.8853e-09,NaOH_mixed_solution
0.127,0.09721,0.09047,0.2113,0.5374,0.3654,NMC532,25,1,0.5067,1,6524,26094,19571,react,6524,-99,0,1,6.28822,4.07147,0.50667,25.0,0.457911,2.68605,1.10358,8.34779e-11,2.57769e-09,0.23012,0.088088,0.081975,0.19149,0.48697,0.3311,0.45912,1.5248,-6.2882,-7.7253,-1.3479,-0.69513,-3.743,-11.521,-2.5307,-1.9785,-2.0254,-1.8172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0237,7.3411,4.5236,1.6788,-2.539,-2.7759,-4.5678,6524.0,0.00018071,0.027057,0.0028704,0.026592,3.0159e-12,4.5156e-10,0.00016898,0.00029481,0.0029465,0.027297,0.0094322,0.08738,0.010509,0.097352,1e-99,1e-99,0.015234,0.14112,5.5498e-24,8.309499999999999e-22,1e-99,1e-99,0.20178,0.45804,1e-99,0.029385,0.022427,1e-99,1e-99,0.022427,1e-99,1.4702e-11,4.8285e-18,1.6596e-08,2.3616e-09,0.025706,1e-99,0.027002,1e-99,0.094108,4.6474999999999997e-23,1e-99,3.3424e-08,0.067096,1e-99,1e-99,3.406e-12,2.8097e-18,8.8815e-25,1e-99,1e-99,1e-99,3.5931e-10,1.9038e-10,2.2107e-07,3.3999e-10,0.0,0.0,1.5872000000000001e-24,0.0,0.47189,1e-99,0.0,0.0,1e-99,1e-99,0.068373,0.067096,0.094108,0.027002,55.509,8.9051e-07,3.1485e-08,NaOH_mixed_solution
0.1406,0.03284,0.3766,0.2097,1.861,0.2164,NMC811,25,1,0.1311,1,6525,26098,19574,react,6525,-99,0,1,5.75794,5.18531,0.13106,25.0,0.105616,4.11141,1.23569,-3.93685e-11,-7.82205e-10,0.22758,0.026578,0.30476,0.16969,1.5064,0.17513,0.10606,2.524,-5.7579,-8.2589,-1.4183,-1.4386,-3.3417,-10.9,-1.8603,-2.0298,-1.4446,-2.0822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0776,6.1415,3.5436,1.2818,-3.6576,-3.2625,-5.9001,6525.0,0.00045528,0.091463,0.0009227,0.0097409,1.26e-11,2.5312e-09,6.0871e-05,0.00010972,0.013795,0.14563,0.035926,0.37927,0.0093376,0.098578,1e-99,1e-99,0.0082759,0.087369,3.9185e-23,7.8721e-21,1e-99,1e-99,0.036425,0.10605,1e-99,0.0065507,0.049641,1e-99,1e-99,0.049641,1e-99,4.0475e-13,4.0191e-20,5.2541e-10,8.6683e-09,0.0070265,1e-99,0.1075,1e-99,0.071108,3.4516e-25,1e-99,1.0903e-08,0.21732,1e-99,1e-99,1.5847e-13,3.9526e-20,4.0328e-27,1e-99,1e-99,1e-99,9.0578e-10,2.304e-10,5.7552e-07,2.5984e-12,0.0,0.0,1.0802e-25,0.0,0.41491,1e-99,0.0,0.0,1e-99,1e-99,0.031586,0.21732,0.071108,0.1075,55.509,3.1468e-06,9.8335e-09,NaOH_mixed_solution
0.1725,0.07291,0.4292,0.2926,2.191,0.2685,NMC811,25,1,0.9128,1,6526,26102,19577,react,6526,-99,0,1,6.28375,4.33408,0.91277,25.0,0.707283,4.99473,1.28778,3.48774e-10,5.07627e-09,0.2679,0.056613,0.33329,0.2272,1.7015,0.20848,0.70879,2.929,-6.2838,-7.7367,-1.4398,-0.68109,-3.6856,-11.419,-2.1894,-1.9086,-1.452,-2.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9137,7.3644,4.5906,1.9972,-2.4919,-2.2253,-4.7816,6526.0,0.00020624,0.046927,0.0019794,0.022085,3.8072e-12,8.6627e-10,0.00020252,0.00037014,0.0064648,0.072132,0.035317,0.39406,0.012342,0.13771,1e-99,1e-99,0.0098112,0.10947,6.5434e-24,1.4887999999999998e-21,1e-99,1e-99,0.20841,0.70766,1e-99,0.033339,0.021699,1e-99,1e-99,0.021699,1e-99,9.6207e-12,3.2243e-18,1.9763e-08,2.5274e-09,0.014345,1e-99,0.047943,1e-99,0.089447,5.92e-23,1e-99,1.1876e-07,0.20331,1e-99,1e-99,2.0816e-12,1.7524e-18,6.2038e-25,1e-99,1e-99,1e-99,1.1434e-09,1.1029e-09,8.2338e-05,1.3657e-10,0.0,0.0,4.8343e-25,0.0,0.49279,1e-99,0.0,0.0,1e-99,1e-99,0.035636,0.20331,0.089447,0.047943,55.509,9.4239e-07,3.14e-08,NaOH_mixed_solution
0.07837,0.02308,0.0453,1.021,0.8704,0.8648,NMC111,25,1,0.07475,1,6527,26106,19580,react,6527,-99,0,1,5.96494,4.6455,0.074748,25.0,0.0600352,3.76257,1.24136,1.65899e-09,3.54245e-08,0.12627,0.018596,0.036491,0.82268,0.70119,0.69662,0.060214,2.465,-5.9649,-8.0536,-1.256,-1.6379,-3.7269,-11.7,-2.7909,-1.4142,-1.9675,-1.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696,6.3722,3.3592,0.7618,-2.6315,-3.3748,-4.9741,6527.0,0.00018753,0.035522,0.0005065,0.0052092,1.9956e-12,3.7801e-10,2.475e-05,4.4322e-05,0.0016183,0.016644,0.010777,0.11083,0.038527,0.39623,1e-99,1e-99,0.027112,0.27884,3.7039e-23,7.015899999999999e-21,1e-99,1e-99,0.023021,0.060208,1e-99,0.0069003,0.02952,1e-99,1e-99,0.02952,1e-99,5.7191e-13,9.0522e-20,5.478e-10,1.9821e-09,0.005605,1e-99,0.018326,1e-99,0.42634,9.1927e-24,1e-99,8.4185e-09,0.094727,1e-99,1e-99,1.3363e-12,5.313e-19,8.528099999999999e-26,1e-99,1e-99,1e-99,5.2681e-11,5.1512e-12,2.7809e-08,1.1442e-10,0.0,0.0,5.001700000000001e-25,0.0,0.57997,1e-99,0.0,0.0,1e-99,1e-99,0.15037,0.094727,0.42634,0.018326,55.509,1.9404e-06,1.574e-08,NaOH_mixed_solution
0.1294,0.0294,0.4119,0.679,0.7197,0.7438,NMC111,25,1,0.438,1,6528,26110,19583,react,6528,-99,0,1,6.13938,4.78866,0.43802,25.0,0.370351,4.20811,1.18052,-1.08755e-11,-2.10641e-10,0.21922,0.024903,0.34894,0.57513,0.60967,0.63004,0.37104,2.5175,-6.1394,-7.8805,-1.2136,-0.86841,-3.6306,-11.467,-2.0691,-1.5988,-2.1439,-1.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3688,6.9877,4.1118,1.8298,-2.4699,-3.205,-4.7029,6528.0,0.00023407,0.047745,0.00062338,0.0066257,3.4152e-12,6.9661e-10,9.3807e-05,0.00016938,0.0085289,0.090651,0.0071799,0.076312,0.025189,0.26773,1e-99,1e-99,0.022813,0.24247,4.3335e-23,8.839099999999999e-21,1e-99,1e-99,0.13539,0.37082,1e-99,0.019271,0.040959,1e-99,1e-99,0.040959,1e-99,1.562e-12,3.7132e-19,4.6545e-09,3.7706e-09,0.0076055,1e-99,0.10648,1e-99,0.30732,3.0586e-23,1e-99,1.2446e-08,0.069582,1e-99,1e-99,2.4952e-12,1.49e-18,3.6517000000000003e-25,1e-99,1e-99,1e-99,3.9053e-10,1.5616e-10,3.0776e-08,2.7e-10,0.0,0.0,1.1585000000000002e-25,0.0,0.72003,1e-99,0.0,0.0,1e-99,1e-99,0.13949,0.069582,0.30732,0.10648,55.509,1.3061e-06,2.2975e-08,NaOH_mixed_solution
0.1188,0.09183,0.4299,1.005,0.8867,1.037,NMC111,25,1,0.1064,1,6529,26114,19586,react,6529,-99,0,1,5.79073,4.99398,0.10636,25.0,0.0842863,4.57879,1.25283,9.21968e-10,1.607e-08,0.18962,0.073299,0.34313,0.80209,0.70778,0.82779,0.084898,3.0385,-5.7907,-8.2322,-1.1831,-1.5267,-3.5539,-10.816,-1.9137,-1.4756,-2.0868,-1.5462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1667,6.0094,3.7078,1.2818,-3.05,-3.8512,-5.3106,6529.0,0.0002793,0.060158,0.0017398,0.018945,1.5293e-11,3.2939e-09,8.3613e-05,0.00015189,0.012197,0.13281,0.0081883,0.089163,0.033451,0.36424,1e-99,1e-99,0.028434,0.30962,8.666e-23,1.8666e-20,1e-99,1e-99,0.029736,0.084896,1e-99,0.0045803,0.052744,1e-99,1e-99,0.052744,1e-99,8.6313e-13,9.1856e-20,8.2201e-10,1.8222e-08,0.02277,1e-99,0.16335,1e-99,0.43778,1.6313e-24,1e-99,2.8104e-09,0.085123,1e-99,1e-99,6.1576e-13,1.6460000000000002e-19,1.828e-26,1e-99,1e-99,1e-99,1.708e-09,6.394e-10,2.2484e-09,3.7177e-11,0.0,0.0,2.2416000000000004e-25,0.0,0.73119,1e-99,0.0,0.0,1e-99,1e-99,0.1865,0.085123,0.43778,0.16335,55.509,2.9407e-06,1.0559e-08,NaOH_mixed_solution
0.06626,0.08425,0.21,0.592,1.409,0.9088,NMC532,25,1,0.4609,1,6530,26118,19589,react,6530,-99,0,1,6.40552,4.06771,0.46086,25.0,0.366039,4.28841,1.25395,3.87679e-11,6.89188e-10,0.10569,0.067184,0.16749,0.47209,1.1237,0.72471,0.36753,2.7137,-6.4055,-7.6149,-1.3409,-0.90221,-4.3493,-11.667,-2.4609,-1.6225,-1.7017,-1.5083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5789,7.066,4.708,1.9693,-1.9623,-2.2316,-4.0381,6530.0,4.4745e-05,0.0092396,0.0020652,0.02207,2.1511e-12,4.442e-10,0.00020017,0.00036191,0.0034602,0.036978,0.019872,0.21237,0.023851,0.25489,1e-99,1e-99,0.031022,0.33153,1.1204e-23,2.3135999999999997e-21,1e-99,1e-99,0.12525,0.36707,1e-99,0.012536,0.0058481,1e-99,1e-99,0.0058481,1e-99,1.7586e-11,7.7174e-18,3.3906e-08,1.7739e-09,0.018794,1e-99,0.032222,1e-99,0.21705,3.3631e-22,1e-99,1.1707e-07,0.14365,1e-99,1e-99,1.1531e-11,1.2711e-17,5.7666e-24,1e-99,1e-99,1e-99,5.3818e-10,4.6634e-10,2.1321e-05,3.1322e-09,0.0,0.0,9.409100000000001e-25,0.0,0.53946,1e-99,0.0,0.0,1e-99,1e-99,0.14149,0.14365,0.21705,0.032222,55.509,7.0617e-07,4.2426e-08,NaOH_mixed_solution
0.04729,0.1054,0.2815,0.2171,0.6335,0.3817,NMC532,25,1,0.3902,1,6531,26122,19592,react,6531,-99,0,1,6.31178,4.16452,0.3902,25.0,0.347806,2.67625,1.11603,1.58297e-11,4.96296e-10,0.084745,0.094438,0.25221,0.19457,0.56766,0.34205,0.34963,1.578,-6.3118,-7.7012,-1.362,-0.81824,-4.2226,-11.388,-2.2571,-1.9644,-1.9268,-1.7948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2944,6.9337,4.7283,2.0004,-2.4769,-2.6293,-4.4973,6531.0,5.9897e-05,0.0089444,0.0031438,0.02909,4.0924e-12,6.1112e-10,0.00025607,0.00044661,0.005532,0.051188,0.011836,0.10952,0.010854,0.10043,1e-99,1e-99,0.016038,0.14841,7.2391e-24,1.081e-21,1e-99,1e-99,0.15197,0.3493,1e-99,0.010877,0.0071947,1e-99,1e-99,0.0071947,1e-99,1.7988e-11,6.2417e-18,2.8092e-08,3.1016e-09,0.027258,1e-99,0.049081,1e-99,0.094106,5.9826e-23,1e-99,4.685e-08,0.081514,1e-99,1e-99,4.0057e-12,3.4914e-18,1.1654e-24,1e-99,1e-99,1e-99,7.3558e-10,5.8921e-10,6.8072e-07,4.448e-10,0.0,0.0,9.276600000000001e-25,0.0,0.44283,1e-99,0.0,0.0,1e-99,1e-99,0.069694,0.081514,0.094106,0.049081,55.509,8.4754e-07,3.3601e-08,NaOH_mixed_solution
0.01688,0.06344,0.04875,0.4217,1.351,0.4409,NMC622,25,1,1.227,1,6532,26126,19595,react,6532,-99,0,1,8.11771,1.28632,1.2269,25.0,1.00018,5.26117,1.21512,1.22421e-10,2.03934e-09,0.027789,0.052209,0.040118,0.34707,1.1116,0.36288,1.0097,1.9555,-8.1177,-5.8975,-1.2037,-0.44465,-11.283,-14.681,-4.8191,-2.0542,-2.4649,-1.8993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1971,5.2841,6.8468,3.0459,1.0408,0.4401,-0.9942,6532.0,5.2072e-12,1.2235e-09,0.0012105,0.013701,2.0859e-15,4.9012e-13,0.00053033,0.00097274,1.5166e-05,0.00017166,0.0034286,0.038806,0.0088271,0.099909,1e-99,1e-99,0.012611,0.14273,7.5348e-27,1.7705000000000002e-24,1e-99,1e-99,0.35921,1.0086,1e-99,4.0278e-06,9.4691e-10,1e-99,1e-99,9.4691e-10,1e-99,2.8053e-08,6.5154e-13,0.00024704,2.3933e-12,0.015109,1e-99,0.0001937,1e-99,0.11017,9.7642e-16,1e-99,5.4972e-05,0.033992,1e-99,1e-99,1.2757e-08,7.4425e-13,1.839e-17,1e-99,1e-99,1e-99,1.7328e-12,4.5088e-12,0.17606,7.4553e-05,0.0,0.0,1.2939999999999998e-22,0.0,0.93558,1e-99,0.0,0.0,1e-99,1e-99,0.078888,0.033992,0.11017,0.0001937,55.509,1.392e-08,2.1165e-06,NaOH_mixed_solution
0.0353,0.08231,0.1756,0.1383,0.3668,0.2065,NMC532,25,1,0.02804,1,6533,26130,19598,react,6533,-99,0,1,5.67253,4.93111,0.028041,25.0,0.0256515,1.62462,1.07119,2.15238e-10,1.23544e-08,0.065917,0.076837,0.16397,0.12911,0.34239,0.19281,0.026177,1.004,-5.6725,-8.3351,-1.4317,-1.8706,-3.7207,-10.639,-2.006,-2.0709,-1.9853,-1.9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1884,5.534,3.5758,0.9838,-3.8511,-3.9555,-5.9428,6533.0,0.00019025,0.019435,0.0030207,0.02361,2.2973e-11,2.3467e-09,7.8149e-05,0.00013067,0.0098636,0.077096,0.010345,0.080861,0.0084939,0.06639,1e-99,1e-99,0.010654,0.08327,2.8093e-23,2.8696999999999996e-21,1e-99,1e-99,0.013472,0.026177,1e-99,0.0017879,0.018659,1e-99,1e-99,0.018659,1e-99,9.3295e-13,7.2108e-20,4.4052e-10,1.4215e-08,0.022305,1e-99,0.07453,1e-99,0.06272,1.1524000000000001e-25,1e-99,2.2105e-09,0.060679,1e-99,1e-99,1.4363e-13,2.7885e-20,1.9054e-27,1e-99,1e-99,1e-99,6.3703e-10,1.0577e-10,5.8946e-10,2.3597e-12,0.0,0.0,5.160900000000001e-25,0.0,0.29136,1e-99,0.0,0.0,1e-99,1e-99,0.039427,0.060679,0.06272,0.07453,55.509,3.5539e-06,7.7104e-09,NaOH_mixed_solution
0.06303,0.03801,0.01326,0.2669,0.7084,0.2701,NMC622,25,1,0.2832,1,6534,26134,19601,react,6534,-99,0,1,6.33044,3.87161,0.28319,25.0,0.252456,2.19919,1.11988,1.19801e-11,4.56942e-10,0.11257,0.033937,0.011841,0.23829,0.63253,0.24117,0.25288,1.3266,-6.3304,-7.6805,-1.4452,-0.93126,-4.1196,-12.059,-3.18,-1.8226,-1.7517,-1.8882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2797,7.0989,4.1192,1.1189,-2.2936,-2.4127,-4.5492,6534.0,7.5934e-05,0.0098071,0.0013155,0.011412,8.7238e-13,1.1267e-10,6.003e-05,0.00010302,0.00066066,0.0057312,0.017713,0.15366,0.015047,0.13053,1e-99,1e-99,0.012936,0.11222,2.9745e-24,3.8415999999999998e-22,1e-99,1e-99,0.11715,0.25248,1e-99,0.014927,0.0074101,1e-99,1e-99,0.0074101,1e-99,8.2808e-12,2.9657e-18,7.132e-09,5.3715e-10,0.0094171,1e-99,0.0048394,1e-99,0.10771,9.4112e-23,1e-99,7.7138e-08,0.10072,1e-99,1e-99,3.5545e-12,3.1976e-18,1.0666000000000001e-24,1e-99,1e-99,1e-99,2.8409e-11,4.6157e-12,3.1931e-06,3.2858e-10,0.0,0.0,3.2803e-24,0.0,0.33372,1e-99,0.0,0.0,1e-99,1e-99,0.046412,0.10072,0.10771,0.0048394,55.509,7.9729e-07,3.4991e-08,NaOH_mixed_solution
0.1319,0.1088,0.2421,0.1661,0.5043,0.1577,NMC622,25,1,0.03768,1,6535,26138,19604,react,6535,-99,0,1,5.50125,5.12244,0.037675,25.0,0.0340852,2.42472,1.09201,-1.19641e-10,-4.58583e-09,0.24149,0.099613,0.2217,0.15206,0.46184,0.14442,0.034501,1.4419,-5.5013,-8.509,-1.3499,-1.7995,-3.2327,-10.409,-1.9307,-2.0703,-1.9862,-2.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8217,5.5003,3.2835,0.7112,-4.1983,-4.3042,-6.4883,6535.0,0.00058522,0.081298,0.0032969,0.029542,3.8953e-11,5.4114e-09,5.9815e-05,0.00010349,0.011729,0.1051,0.010323,0.092499,0.0085062,0.076221,1e-99,1e-99,0.0067566,0.060544,2.7681e-23,3.8454e-21,1e-99,1e-99,0.015867,0.0345,1e-99,0.002555,0.071704,1e-99,1e-99,0.071704,1e-99,4.5719e-13,2.45e-20,1.5582e-10,3.0114e-08,0.029393,1e-99,0.107,1e-99,0.075837,2.6672e-26,1e-99,9.9035e-10,0.073104,1e-99,1e-99,4.09e-14,5.505599999999999e-21,2.7928999999999997e-28,1e-99,1e-99,1e-99,1.4205e-09,2.4419e-10,2.0349e-10,2.9548e-13,0.0,0.0,4.7055e-25,0.0,0.40423,1e-99,0.0,0.0,1e-99,1e-99,0.030191,0.073104,0.075837,0.107,55.509,5.4553e-06,5.342e-09,NaOH_mixed_solution
0.1356,0.04387,0.4483,0.2338,1.983,0.2671,NMC811,25,1,0.1627,1,6536,26142,19607,react,6536,-99,0,1,5.78367,5.1262,0.16266,25.0,0.129134,4.37746,1.25418,-9.48754e-10,-1.73782e-08,0.21629,0.034976,0.35747,0.1864,1.5812,0.21296,0.12969,2.6975,-5.7837,-8.2344,-1.4093,-1.3688,-3.3828,-10.848,-1.8189,-1.9973,-1.4417,-2.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3071,6.1739,3.6687,1.3723,-3.5762,-3.2105,-5.7745,6536.0,0.00041418,0.086673,0.0011907,0.0128,1.419e-11,2.9695e-09,7.6722e-05,0.00013892,0.015175,0.16313,0.036168,0.38881,0.010061,0.10816,1e-99,1e-99,0.00987,0.1061,4.0786e-23,8.535e-21,1e-99,1e-99,0.042775,0.12969,1e-99,0.0067019,0.046317,1e-99,1e-99,0.046317,1e-99,5.8471e-13,6.1712e-20,7.4497e-10,1.0012e-08,0.0092573,1e-99,0.12073,1e-99,0.078226,4.7464000000000005e-25,1e-99,1.2288e-08,0.22337,1e-99,1e-99,2.1158e-13,5.6091e-20,6.1381e-27,1e-99,1e-99,1e-99,1.3829e-09,4.6198e-10,7.9664e-07,4.3976e-12,0.0,0.0,1.2597000000000002e-25,0.0,0.43419,1e-99,0.0,0.0,1e-99,1e-99,0.03846,0.22337,0.078226,0.12073,55.509,2.9792e-06,1.0429e-08,NaOH_mixed_solution
