Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.05272,0.06953,0.2854,0.2429,2.138,0.2794,NMC811,25,1,1.454,1,7884,31533,23650,react,7884,-99,0,1,4.18856,6.41274,1.0,25.0,-2.4101e-05,3.81176,1.27551,4.36851e-12,9.08342e-11,0.082661,0.054514,0.22376,0.1904,1.6762,0.21909,0.0,2.4879,-4.1886,-9.8283,-1.4611,-1000.0,-3.6656,-9.3281,-1.8908,-1.9565,-1.3342,-1.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.781,1.1096,0.407,-1.8874,-6.723,-6.2908,-8.9155,7884.0,0.00021596,0.041265,0.0020376,0.021037,4.6974e-10,8.9755e-08,3.3607e-06,6.0242e-06,0.012858,0.13275,0.046321,0.47824,0.011054,0.11412,1e-99,1e-99,0.010991,0.11348,8.7857e-22,1.6787000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,2.2455e-06,0.021219,1e-99,1e-99,0.021219,1e-99,6.495e-16,1.7289e-24,1.0286e-14,2.9122e-07,0.014061,1e-99,0.090794,1e-99,0.076277,2.11e-31,1e-99,1.0215e-11,0.2539,1e-99,1e-99,1.5293e-16,1.0226e-24,2.7658e-33,1e-99,1e-99,1e-99,8.3684e-10,5.4848e-12,7.6826e-13,8.9276e-17,0.0,0.0,5.2168e-25,0.0,0.35707,1e-99,0.0,0.0,1e-99,1e-99,0.038013,0.2539,0.076277,0.090794,55.509,0.00011612,2.6619e-10,Hydrolyzed_metal_sulfate_solution
0.1491,0.07484,0.1224,0.2077,0.5068,0.3147,NMC532,25,1,0.1694,1,7885,31537,23653,react,7885,-99,0,1,4.0581,6.22806,1.0,25.0,-1.67761e-05,2.52479,1.09606,7.96014e-11,2.95128e-09,0.27211,0.068278,0.11172,0.1895,0.46238,0.28714,0.0,1.5272,-4.0581,-9.9525,-1.3365,-1000.0,-3.1556,-9.4786,-2.2189,-1.9842,-2.0018,-1.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7455,1.2468,-0.1161,-2.4639,-6.9993,-7.2068,-9.087,7885.0,0.00069891,0.10003,0.0022049,0.02002,3.3223e-10,4.7549e-08,2.4157e-06,4.1935e-06,0.006041,0.054852,0.0099596,0.090433,0.01037,0.094163,1e-99,1e-99,0.013122,0.11915,6.855899999999999e-22,9.8121e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.971e-06,0.088599,1e-99,1e-99,0.088599,1e-99,3.9659e-16,7.679600000000001e-25,2.2432e-15,2.6574e-07,0.020271,1e-99,0.056832,1e-99,0.095341,5.543399999999999e-32,1e-99,1.2393e-12,0.072733,1e-99,1e-99,1.0303e-16,5.011400000000001e-25,9.247e-34,1e-99,1e-99,1e-99,1.4132e-10,2.7688e-13,3.1277e-16,5.2236e-17,0.0,0.0,2.2268e-24,0.0,0.41839,1e-99,0.0,0.0,1e-99,1e-99,0.060464,0.072733,0.095341,0.056832,55.509,0.00015185,1.9364e-10,Hydrolyzed_metal_sulfate_solution
0.1159,0.06862,0.3763,0.16,0.4043,0.2511,NMC532,25,1,0.7782,1,7886,31541,23656,react,7886,-99,0,1,4.08616,6.47218,1.0,25.0,-2.91823e-05,2.44927,1.07703,5.06065e-11,1.95325e-09,0.21528,0.063716,0.34937,0.14853,0.37535,0.23316,0.0,1.493,-4.0862,-9.9246,-1.3144,-1000.0,-3.2673,-9.279,-1.7333,-2.0992,-2.1172,-1.9838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7898,1.2187,0.167,-1.9226,-7.0585,-7.2665,-9.1331,7886.0,0.00054033,0.075623,0.0019897,0.017888,5.2597e-10,7.3614e-08,4.2126e-06,7.2945e-06,0.018481,0.16615,0.0076355,0.068646,0.0079577,0.071542,1e-99,1e-99,0.01038,0.093324,9.514699999999999e-22,1.3317e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.4818e-06,0.0719,1e-99,1e-99,0.0719,1e-99,4.069e-16,8.3808e-25,4.5795e-15,4.4161e-07,0.019249,1e-99,0.18296,1e-99,0.076987,5.4446e-32,1e-99,1.0803e-12,0.058677,1e-99,1e-99,9.2667e-17,4.794200000000001e-25,9.3628e-34,1e-99,1e-99,1e-99,3.8702e-10,1.3348e-12,1.3424e-16,3.9531e-17,0.0,0.0,6.3579e-25,0.0,0.43592,1e-99,0.0,0.0,1e-99,1e-99,0.050332,0.058677,0.076987,0.18296,55.509,0.000142,2.0597e-10,Hydrolyzed_metal_sulfate_solution
0.1999,0.09484,0.3899,0.4453,0.4738,0.4632,NMC111,25,1,0.1228,1,7887,31545,23659,react,7887,-99,0,1,4.08398,6.34733,1.0,25.0,-3.27689e-05,3.49775,1.12765,-5.27343e-11,-1.36322e-09,0.35459,0.084108,0.34579,0.39488,0.42014,0.41078,0.0,2.1876,-4.084,-9.9319,-1.2038,-1000.0,-3.1687,-9.3774,-1.82,-1.7565,-2.2473,-1.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.604,1.2954,0.0468,-2.0239,-6.7304,-7.4112,-8.9886,7887.0,0.00067809,0.12226,0.0021148,0.021278,4.1937e-10,7.561e-08,4.5992e-06,8.1911e-06,0.015136,0.15229,0.0056583,0.05693,0.017519,0.17626,1e-99,1e-99,0.014971,0.15063,1.0293999999999999e-21,1.8559000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,4.3457e-06,0.11971,1e-99,1e-99,0.11971,1e-99,4.1819e-16,8.7115e-25,3.5114e-15,4.6715e-07,0.026391,1e-99,0.19329,1e-99,0.21862,1.2542e-31,1e-99,7.7409e-13,0.056089,1e-99,1e-99,1.2923e-16,6.762e-25,1.4129e-33,1e-99,1e-99,1e-99,3.7319e-10,1.2783e-12,5.9372e-17,8.0413e-17,0.0,0.0,1.1413e-24,0.0,0.62929,1e-99,0.0,0.0,1e-99,1e-99,0.093636,0.056089,0.21862,0.19329,55.509,0.00014679,2.0831e-10,Hydrolyzed_metal_sulfate_solution
0.01266,0.06656,0.02448,0.114,0.2646,0.1615,NMC532,25,1,0.03412,1,7888,31549,23662,react,7888,-99,0,1,4.41665,5.76291,1.0,25.0,-1.39319e-05,1.00331,1.05428,-1.43868e-12,-1.36492e-10,0.024024,0.063133,0.023224,0.10816,0.25101,0.15316,0.0,0.63471,-4.4167,-9.5882,-1.5394,-1000.0,-3.9462,-9.7937,-2.7294,-2.0565,-1.9657,-1.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2855,1.549,0.6615,-2.2459,-6.343,-6.4421,-8.4551,7888.0,0.00011318,0.0077814,0.0031142,0.020414,1.6079e-10,1.1055e-08,2.176e-06,3.4818e-06,0.0018645,0.012222,0.010823,0.070945,0.0087807,0.057558,1e-99,1e-99,0.010506,0.068865,1.8807e-22,1.2931e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.1726e-06,0.0082888,1e-99,1e-99,0.0082888,1e-99,2.9983e-15,1.2381e-23,2.8671e-14,7.4301e-08,0.017945,1e-99,0.010994,1e-99,0.050597,9.7082e-31,1e-99,7.2088e-12,0.049538,1e-99,1e-99,4.4151e-16,4.5797e-24,1.5312e-32,1e-99,1e-99,1e-99,4.8123e-11,1.1734e-13,3.3942e-15,3.8217e-16,0.0,0.0,3.6381e-24,0.0,0.18931,1e-99,0.0,0.0,1e-99,1e-99,0.03034,0.049538,0.050597,0.010994,55.509,6.1304e-05,4.1296e-10,Hydrolyzed_metal_sulfate_solution
0.1534,0.01685,0.2505,0.2073,0.689,0.2075,NMC622,25,1,0.02031,1,7889,31553,23665,react,7889,-99,0,1,4.03253,6.72135,1.0,25.0,-1.10496e-05,2.7754,1.10646,-2.54639e-11,-8.53317e-10,0.2772,0.015231,0.22636,0.18734,0.6227,0.18756,0.0,1.655,-4.0325,-9.9787,-1.3539,-1000.0,-3.1502,-9.6287,-1.9103,-1.9873,-1.8596,-2.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5852,1.1737,-0.3449,-2.2077,-7.0548,-7.117,-9.32,7889.0,0.0007077,0.10849,0.00050111,0.0046913,2.3512e-10,3.6044e-08,1.579e-06,2.7621e-06,0.012295,0.11511,0.013818,0.12936,0.010296,0.096391,1e-99,1e-99,0.0086585,0.081058,1.4085999999999998e-21,2.1595000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.5911e-06,0.086859,1e-99,1e-99,0.086859,1e-99,7.9887e-17,1.4675000000000002e-25,1.2566e-15,1.8207e-07,0.0044265,1e-99,0.11114,1e-99,0.090951,4.4577e-32,1e-99,1.524e-12,0.096952,1e-99,1e-99,6.0254e-17,2.7803000000000003e-25,4.9418e-34,1e-99,1e-99,1e-99,7.0882e-11,9.3307e-14,1.0286e-15,1.9122e-17,0.0,0.0,2.5837e-25,0.0,0.41446,1e-99,0.0,0.0,1e-99,1e-99,0.038333,0.096952,0.090951,0.11114,55.509,0.0001623,1.837e-10,Hydrolyzed_metal_sulfate_solution
0.2167,0.01929,0.01002,0.009193,0.02502,0.01492,NMC532,25,1,0.7053,1,7890,31557,23668,react,7890,-99,0,1,3.95724,6.01117,1.0,25.0,-2.55106e-06,1.47901,1.00655,-1.20814e-10,-8.28636e-09,0.43061,0.019169,0.0099592,0.0091336,0.02486,0.014823,0.0,0.72385,-3.9572,-10.047,-1.3322,-1000.0,-2.887,-10.228,-3.2338,-3.2658,-3.2289,-3.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5241,1.2309,-1.1505,-3.6685,-8.4705,-8.6236,-10.5353,7890.0,0.0012971,0.12291,0.00064619,0.0048849,5.9092e-11,5.5994e-09,3.8458e-07,6.3769e-07,0.00058366,0.0044121,0.00059034,0.0044627,0.00054219,0.0040987,1e-99,1e-99,0.00072341,0.0054686,2.2938e-23,2.1735e-21,1e-99,1e-99,1e-99,1e-99,1e-99,4.5488e-06,0.15865,1e-99,1e-99,0.15865,1e-99,7.5104e-17,1.1167000000000001e-25,1.5913e-16,4.5603e-08,0.0060006,1e-99,0.0055461,1e-99,0.0050349,1.0075e-33,1e-99,4.7468e-14,0.0043545,1e-99,1e-99,3.6701e-18,1.3707e-26,1.772e-35,1e-99,1e-99,1e-99,1.3878e-12,2.0691e-16,7.7444e-22,7.8767e-20,0.0,0.0,9.62e-24,0.0,0.35183,1e-99,0.0,0.0,1e-99,1e-99,0.0033668,0.0043545,0.0050349,0.0055461,55.509,0.00018297,1.4869e-10,Hydrolyzed_metal_sulfate_solution
0.02569,0.01212,0.2448,0.0951,0.747,0.08309,NMC811,25,1,0.246,1,7891,31561,23671,react,7891,-99,0,1,4.23539,6.7503,1.0,25.0,-1.24565e-05,1.82723,1.09575,1.28009e-12,6.44522e-11,0.046888,0.01106,0.22345,0.086792,0.68171,0.075832,0.0,1.1492,-4.2354,-9.7728,-1.5033,-1000.0,-3.7699,-9.6188,-1.8142,-2.2201,-1.619,-2.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2086,1.1717,0.2828,-1.6998,-6.8757,-6.4646,-9.1927,7891.0,0.00016985,0.019031,0.00047967,0.0039065,2.4057e-10,2.6956e-08,1.843e-06,3.1135e-06,0.01534,0.12493,0.024042,0.1958,0.0060245,0.049064,1e-99,1e-99,0.0044966,0.036621,7.8197e-22,8.761800000000001e-20,1e-99,1e-99,1e-99,1e-99,1e-99,2.1487e-06,0.014273,1e-99,1e-99,0.014273,1e-99,1.974e-16,5.626700000000001e-25,8.2748e-15,1.2755e-07,0.0030039,1e-99,0.098304,1e-99,0.037727,1.5120000000000002e-31,1e-99,6.845e-12,0.11959,1e-99,1e-99,8.0777e-17,5.783600000000001e-25,1.4878000000000001e-33,1e-99,1e-99,1e-99,1.0972e-10,2.7882e-13,3.5982e-14,2.0658e-17,0.0,0.0,8.8844e-26,0.0,0.25561,1e-99,0.0,0.0,1e-99,1e-99,0.014113,0.11959,0.037727,0.098304,55.509,9.8248e-05,2.8504e-10,Hydrolyzed_metal_sulfate_solution
0.05648,0.09733,0.1785,0.3464,1.017,0.3074,NMC622,25,1,0.03273,1,7892,31565,23674,react,7892,-99,0,1,4.21397,6.21511,1.0,25.0,-2.5316e-05,2.80402,1.17141,-1.57097e-12,-4.84028e-11,0.096438,0.083087,0.15237,0.29571,0.86815,0.2624,0.0,1.8064,-4.214,-9.7988,-1.4089,-1000.0,-3.5785,-9.3613,-2.0568,-1.764,-1.6517,-1.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2225,1.2852,0.4624,-1.9944,-6.4716,-6.5492,-8.7846,7892.0,0.00026396,0.040765,0.0029758,0.02795,4.3523e-10,6.7215e-08,3.6146e-06,6.3278e-06,0.0087734,0.082403,0.0223,0.20945,0.017217,0.16171,1e-99,1e-99,0.012971,0.12183,6.577799999999999e-22,1.0159000000000001e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.0705e-06,0.028567,1e-99,1e-99,0.028567,1e-99,1.0866e-15,3.0235e-24,1.2214e-14,2.972e-07,0.02316,1e-99,0.069872,1e-99,0.134,3.9236e-31,1e-99,5.6335e-12,0.13786,1e-99,1e-99,2.0675e-16,1.4450000000000001e-24,3.8967000000000004e-33,1e-99,1e-99,1e-99,5.6366e-10,3.1693e-12,3.7092e-14,1.4889e-16,0.0,0.0,1.153e-24,0.0,0.36637,1e-99,0.0,0.0,1e-99,1e-99,0.050595,0.13786,0.134,0.069872,55.509,0.00010696,2.7825e-10,Hydrolyzed_metal_sulfate_solution
0.1256,0.07573,0.1373,0.149,1.102,0.1508,NMC811,25,1,0.02802,1,7893,31569,23677,react,7893,-99,0,1,4.03528,6.30015,1.0,25.0,-1.68143e-05,2.80829,1.15014,-2.61938e-11,-8.35716e-10,0.21842,0.065841,0.11935,0.12958,0.95793,0.13115,0.0,1.7315,-4.0353,-9.9762,-1.4386,-1000.0,-3.2062,-9.3579,-2.1495,-2.1093,-1.576,-2.1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9841,1.1252,-0.0665,-2.4419,-7.1717,-6.8284,-9.4251,7893.0,0.00062203,0.09617,0.002466,0.023173,4.3868e-10,6.7823e-08,2.4006e-06,4.2031e-06,0.007087,0.066597,0.026548,0.24947,0.0077757,0.073068,1e-99,1e-99,0.0067195,0.063144,4.1445999999999997e-22,6.4079e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.1964e-06,0.062874,1e-99,1e-99,0.062874,1e-99,3.9774e-16,7.356e-25,2.4021e-15,2.7977e-07,0.017923,1e-99,0.052708,1e-99,0.056513,3.4587e-32,1e-99,2.9623e-12,0.15326,1e-99,1e-99,4.7308e-17,2.1978e-25,3.9402e-34,1e-99,1e-99,1e-99,2.5343e-10,6.3507e-13,1.4563e-14,1.1731e-17,0.0,0.0,1.7748e-24,0.0,0.34229,1e-99,0.0,0.0,1e-99,1e-99,0.024476,0.15326,0.056513,0.052708,55.509,0.00016143,1.8495e-10,Hydrolyzed_metal_sulfate_solution
0.107,0.07863,0.1244,0.3145,0.9864,0.2968,NMC622,25,1,0.05902,1,7894,31573,23680,react,7894,-99,0,1,4.10293,6.22817,1.0,25.0,-1.69604e-05,2.91359,1.16153,-1.8384e-11,-5.55257e-10,0.18428,0.067695,0.10712,0.27076,0.84921,0.25557,0.0,1.8268,-4.1029,-9.9096,-1.3949,-1000.0,-3.3106,-9.4482,-2.219,-1.8115,-1.6805,-1.9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6744,1.2205,0.0429,-2.3783,-6.7408,-6.7997,-9.0277,7894.0,0.00048911,0.077635,0.0023637,0.022473,3.5625e-10,5.6547e-08,2.4143e-06,4.2395e-06,0.006039,0.057416,0.020869,0.19841,0.015433,0.14673,1e-99,1e-99,0.012347,0.11739,6.4527e-22,1.0242e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.4252e-06,0.054827,1e-99,1e-99,0.054827,1e-99,5.1803e-16,1.1201e-24,3.6124e-15,2.5197e-07,0.018996,1e-99,0.049664,1e-99,0.12403,1.2825000000000001e-31,1e-99,3.1642e-12,0.13322,1e-99,1e-99,1.1812e-16,6.415600000000001e-25,1.3526000000000001e-33,1e-99,1e-99,1e-99,2.3798e-10,6.7564e-13,1.076e-14,6.2924e-17,0.0,0.0,1.8106000000000002e-24,0.0,0.38295,1e-99,0.0,0.0,1e-99,1e-99,0.049734,0.13322,0.12403,0.049664,55.509,0.00013854,2.1622e-10,Hydrolyzed_metal_sulfate_solution
0.09323,0.07645,0.3392,0.2582,1.944,0.2332,NMC811,25,1,0.1677,1,7895,31577,23683,react,7895,-99,0,1,4.09272,6.46645,1.0,25.0,-2.50073e-05,3.88882,1.25655,-3.23634e-11,-6.74544e-10,0.14839,0.060837,0.26994,0.20549,1.5473,0.18556,0.0,2.4918,-4.0927,-9.924,-1.4347,-1000.0,-3.4276,-9.2441,-1.8217,-1.9357,-1.3992,-2.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0408,1.0604,0.2039,-2.0097,-6.8936,-6.5472,-9.1933,7895.0,0.0003736,0.072344,0.0021849,0.022692,5.7e-10,1.1038e-07,3.4821e-06,6.2509e-06,0.015076,0.15658,0.039885,0.41424,0.011597,0.12045,1e-99,1e-99,0.0090091,0.093568,8.1494999999999995e-22,1.5781000000000002e-19,1e-99,1e-99,1e-99,1e-99,1e-99,2.5035e-06,0.039068,1e-99,1e-99,0.039068,1e-99,4.4818e-16,9.5846e-25,5.1764e-15,3.7608e-07,0.016022,1e-99,0.11313,1e-99,0.085044,9.221999999999999e-32,1e-99,5.6602e-12,0.23233,1e-99,1e-99,8.0669e-17,4.333400000000001e-25,9.4443e-34,1e-99,1e-99,1e-99,8.1198e-10,4.2115e-12,1.7908e-13,3.1011e-17,0.0,0.0,6.3337000000000005e-25,0.0,0.38172,1e-99,0.0,0.0,1e-99,1e-99,0.033112,0.23233,0.085044,0.11313,55.509,0.00014501,2.1386e-10,Hydrolyzed_metal_sulfate_solution
0.1799,0.03894,0.1535,0.1021,0.2416,0.1498,NMC532,25,1,0.1684,1,7896,31581,23686,react,7896,-99,0,1,4.01561,6.42482,1.0,25.0,-1.39111e-05,2.08643,1.04658,2.27053e-11,1.06791e-09,0.34369,0.037211,0.14668,0.09758,0.23083,0.14318,0.0,1.171,-4.0156,-9.9924,-1.3191,-1000.0,-3.0392,-9.5501,-2.0966,-2.2682,-2.3082,-2.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1108,1.2434,-0.3075,-2.4215,-7.3631,-7.593,-9.4685,7896.0,0.00091359,0.11338,0.0011886,0.01013,2.8174e-10,3.4966e-08,2.0352e-06,3.4773e-06,0.0080063,0.068234,0.0049187,0.04192,0.0053931,0.045964,1e-99,1e-99,0.006553,0.055849,5.3859999999999995e-22,6.6843e-20,1e-99,1e-99,1e-99,1e-99,1e-99,4.2511e-06,0.11867,1e-99,1e-99,0.11867,1e-99,1.7788e-16,3.0927e-25,1.2963e-15,2.3091e-07,0.011375,1e-99,0.07841,1e-99,0.051616,1.8734e-32,1e-99,5.0928e-13,0.037393,1e-99,1e-99,4.281e-17,1.8696000000000003e-25,3.0007e-34,1e-99,1e-99,1e-99,6.563e-11,7.8678e-14,9.9977e-18,9.7317e-18,0.0,0.0,1.0943000000000001e-24,0.0,0.4088,1e-99,0.0,0.0,1e-99,1e-99,0.031433,0.037393,0.051616,0.07841,55.509,0.00016483,1.7386e-10,Hydrolyzed_metal_sulfate_solution
0.1756,0.008866,0.3016,0.5792,1.558,0.5069,NMC622,25,1,0.1817,1,7897,31585,23689,react,7897,-99,0,1,4.05833,6.87496,1.0,25.0,-7.72271e-06,4.42362,1.25163,2.21378e-13,4.09997e-12,0.28055,0.0070837,0.24097,0.46277,1.2444,0.405,0.0,2.7811,-4.0583,-9.9605,-1.3277,-1000.0,-3.2269,-9.8449,-1.9276,-1.6392,-1.6306,-1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9325,1.1516,-0.5064,-2.1886,-6.6702,-6.8516,-8.991,7897.0,0.00059302,0.12494,0.00021385,0.0023059,1.4291e-10,3.0109e-08,1.0653e-06,1.9304e-06,0.011815,0.1274,0.02341,0.25242,0.022949,0.24745,1e-99,1e-99,0.016984,0.18313,3.935399999999999e-21,8.2912e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.3903e-06,0.080086,1e-99,1e-99,0.080086,1e-99,3.7076e-17,7.3582e-26,9.359e-16,1.2177e-07,0.0020064,1e-99,0.11343,1e-99,0.21532,1.3535000000000001e-31,1e-99,2.8079e-12,0.17446,1e-99,1e-99,1.2853e-16,6.407500000000001e-25,1.3205000000000001e-33,1e-99,1e-99,1e-99,5.0122e-11,5.994e-14,1.7638e-14,8.6441e-17,0.0,0.0,1.1309000000000002e-25,0.0,0.50702,1e-99,0.0,0.0,1e-99,1e-99,0.07986,0.17446,0.21532,0.11343,55.509,0.00015844,1.9846e-10,Hydrolyzed_metal_sulfate_solution
0.2117,0.01253,0.3075,0.5006,1.561,0.5458,NMC622,25,1,0.9023,1,7898,31589,23692,react,7898,-99,0,1,4.02737,6.80665,1.0,25.0,-9.14521e-06,4.58951,1.24327,2.21601e-13,3.99919e-12,0.34059,0.010077,0.24737,0.40268,1.2556,0.439,0.0,2.8656,-4.0274,-9.9918,-1.3171,-1000.0,-3.1537,-9.7688,-1.9236,-1.707,-1.6431,-1.7428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8907,1.1308,-0.5243,-2.2473,-6.8007,-6.9268,-9.0265,7898.0,0.00070195,0.15142,0.00029823,0.0032496,1.7029e-10,3.6734e-08,1.2582e-06,2.286e-06,0.011924,0.12992,0.022743,0.24782,0.019633,0.21392,1e-99,1e-99,0.018078,0.19698,3.5793e-21,7.720900000000001e-19,1e-99,1e-99,1e-99,1e-99,1e-99,3.4829e-06,0.097397,1e-99,1e-99,0.097397,1e-99,4.4757e-17,8.2857e-26,8.3779e-16,1.4909e-07,0.0028673,1e-99,0.11731,1e-99,0.18876,8.767299999999999e-32,1e-99,2.3614e-12,0.17369,1e-99,1e-99,1.1843e-16,5.507200000000001e-25,1.0642e-33,1e-99,1e-99,1e-99,6.4241e-11,8.1131e-14,1.2278e-14,7.9083e-17,0.0,0.0,1.7863000000000001e-25,0.0,0.52504,1e-99,0.0,0.0,1e-99,1e-99,0.08711,0.17369,0.18876,0.11731,55.509,0.00017059,1.8513e-10,Hydrolyzed_metal_sulfate_solution
0.004805,0.0793,0.01992,0.5013,0.4816,0.4965,NMC111,25,1,0.03884,1,7899,31593,23695,react,7899,-99,0,1,4.75821,5.37777,1.0,25.0,-1.97083e-05,2.12932,1.13421,-7.93599e-12,-3.28872e-10,0.0084737,0.069915,0.017565,0.44194,0.42461,0.43777,0.0,1.4045,-4.7582,-9.2526,-1.3702,-1000.0,-4.6224,-10.288,-2.9933,-1.5873,-1.9832,-1.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0375,1.8799,1.1747,-1.8385,-5.2025,-5.7883,-7.4741,7899.0,2.3859e-05,0.0030071,0.0024248,0.020808,5.1575e-11,6.5004e-09,2.8768e-06,4.9237e-06,0.0010155,0.0087143,0.010395,0.089202,0.025861,0.22193,1e-99,1e-99,0.021431,0.1839,1.5804999999999999e-22,1.9921e-20,1e-99,1e-99,1e-99,1e-99,1e-99,3.3564e-06,0.0027595,1e-99,1e-99,0.0027595,1e-99,1.0952e-14,1.0479e-22,2.1653e-13,3.7637e-08,0.020628,1e-99,0.0088403,1e-99,0.22001,8.239200000000001e-29,1e-99,3.2483e-11,0.070244,1e-99,1e-99,4.2255e-15,1.0155e-22,9.0007e-31,1e-99,1e-99,1e-99,6.8226e-11,4.5891e-13,1.8672e-13,1.7287e-14,0.0,0.0,4.4466e-24,0.0,0.36589,1e-99,0.0,0.0,1e-99,1e-99,0.091374,0.070244,0.22001,0.0088403,55.509,2.9866e-05,9.5678e-10,Hydrolyzed_metal_sulfate_solution
